run,,onset,duration,major_location,setting,locale,int_or_ext,flow_of_time,time_of_day,run,character,chronology
4,1349,809.84,10,Washington D.C.,Lincoln Memorial,behind the stage,ext,0,day,4,FORREST,4
4,1350,819.84,38,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,FORREST,4
4,440,826.24,4.68,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,0,4
4,441,830.92,2.36,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,0,4
4,442,833.28,3.76,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,0,4
4,443,837.04,5.76,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,0,4
4,444,842.8,3.64,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,0,4
4,445,846.44,19.28,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,0,4
4,446,865.72,9.92,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,0,4
4,447,875.64,2.48,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,0,4
4,448,878.12,10.48,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,0,4
4,449,888.6,3.44,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,0,4
4,450,892.04,3.2,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,0,4
4,451,895.24,1.88,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,0,4
4,452,897.12,2.56,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,0,4
4,453,899.68,4.12,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,0,4
4,454,903.8,3.88,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,0,4
4,455,907.68,6.08,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,0,4
4,456,913.76,9.92,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,0,4
4,457,923.68,7.2,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,0,4
4,1351,926.84,1,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,JENNY,4
4,1352,927.84,17,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,JENNY,4
4,458,930.88,1.16,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,0,4
4,1353,931.84,1,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,FORREST,4
4,459,932.04,1.96,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,0,4
4,1354,932.84,2,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,FORREST,4
4,460,934,1.88,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,0,4
4,1355,934.84,17,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,FORREST,4
4,461,935.88,1.64,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,0,4
4,462,937.52,2.4,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,0,4
4,463,939.92,2.16,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,0,4
4,464,942.08,1.92,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,0,4
4,465,944,1.92,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,0,4
4,1356,944.84,2,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,JENNY,4
4,466,945.92,1.16,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,0,4
4,1357,946.84,5,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,JENNY,4
4,467,947.08,4.64,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,0,4
4,468,951.72,3.68,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,0,4
4,1359,951.84,3,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,FORREST,4
4,1358,951.84,3,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,JENNY,4
4,1361,954.84,11,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,FORREST,4
4,1360,954.84,11,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,JENNY,4
4,469,955.4,10.84,Washington D.C.,Lincoln Memorial,between Lincoln Memorial and Reflecting Pool,ext,0,day,4,0,4
5,1362,5.8,1,Washington D.C.,protester's camp,protester's camp,ext,++,night,5,JENNY,4
5,1363,5.8,1,Washington D.C.,protester's camp,protester's camp,ext,++,night,5,FORREST,4
5,470,6.2,8.68,Washington D.C.,protester's camp,protester's camp,ext,++,night,5,0,4
5,1364,6.8,8,Washington D.C.,protester's camp,protester's camp,ext,++,night,5,JENNY,4
5,471,14.88,6.44,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,++,night,5,0,4
5,472,21.32,45.92,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,0,4
5,1365,21.8,1,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,JENNY,4
5,1366,22.8,3,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,JENNY,4
5,1367,25.8,1,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,JENNY,4
5,1368,26.8,1,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,JENNY,4
5,1369,27.8,3,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,JENNY,4
5,1370,30.8,5,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,JENNY,4
5,1371,35.8,4,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,JENNY,4
5,1372,41.8,2,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,JENNY,4
5,1373,44.8,3,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,JENNY,4
5,1374,52.8,5,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,FORREST,4
5,1375,57.8,16,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,FORREST,4
5,1376,61.8,20,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,JENNY,4
5,473,67.24,3.72,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,0,4
5,474,70.96,2.04,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,0,4
5,475,73,0.68,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,0,4
5,476,73.68,1.08,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,0,4
5,1377,73.8,38,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,FORREST,4
5,477,74.76,5.64,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,0,4
5,478,80.4,1.2,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,0,4
5,479,81.6,0.48,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,0,4
5,1378,81.8,1,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,JENNY,4
5,480,82.08,0.64,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,0,4
5,481,82.72,0.68,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,0,4
5,1379,82.8,1,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,JENNY,4
5,482,83.4,0.56,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,0,4
5,1380,83.8,1,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,JENNY,4
5,483,83.96,1.52,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,0,4
5,1381,84.8,9,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,JENNY,4
5,484,85.48,1.2,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,0,4
5,485,86.68,2.44,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,0,4
5,486,89.12,1.28,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,0,4
5,487,90.4,1.2,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,0,4
5,488,91.6,16.52,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,0,4
5,1382,93.8,1,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,JENNY,4
5,1383,94.8,1,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,JENNY,4
5,1384,95.8,2,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,JENNY,4
5,1385,97.8,11,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,JENNY,4
5,489,108.12,2.64,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,0,4
5,490,110.76,9.88,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,0,4
5,1386,111.8,2,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,FORREST,4
5,1388,113.8,3,Washington D.C.,Black Panther's HQ,Black Panther's HQ,int,0,night,5,FORREST,4
